title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
nineteen forever,Joe Jackson,spotify:track:1T7AjEuVKRcpVD44uKQ6Li,0.635,0.71,0,-10.445,1,0.0322,0.0928,6.25e-05,0.34,0.847,115.046,audio_features,1T7AjEuVKRcpVD44uKQ6Li,https://api.spotify.com/v1/tracks/1T7AjEuVKRcpVD44uKQ6Li,https://api.spotify.com/v1/audio-analysis/1T7AjEuVKRcpVD44uKQ6Li,348533,4
the harder they come,Joe Jackson,spotify:track:4nCcVVu4AwRx7aSxYGwgdF,0.668,0.801,10,-7.135,1,0.0359,0.0452,3.38e-06,0.0586,0.96,114.083,audio_features,4nCcVVu4AwRx7aSxYGwgdF,https://api.spotify.com/v1/tracks/4nCcVVu4AwRx7aSxYGwgdF,https://api.spotify.com/v1/audio-analysis/4nCcVVu4AwRx7aSxYGwgdF,234133,4
(he's a) shape in a drape,Joe Jackson,spotify:track:152kFi0jzKAqm3jNRYlYYj,0.512,0.34,5,-15.347,1,0.0347,0.165,0.0196,0.0486,0.823,156.882,audio_features,152kFi0jzKAqm3jNRYlYYj,https://api.spotify.com/v1/tracks/152kFi0jzKAqm3jNRYlYYj,https://api.spotify.com/v1/audio-analysis/152kFi0jzKAqm3jNRYlYYj,179200,4
brass in pocket,Pretenders,spotify:track:2WYqkPGRkbG5k3598vOUJY,0.766,0.655,9,-6.676,1,0.0324,0.721,0.0,0.243,0.815,97.771,audio_features,2WYqkPGRkbG5k3598vOUJY,https://api.spotify.com/v1/tracks/2WYqkPGRkbG5k3598vOUJY,https://api.spotify.com/v1/audio-analysis/2WYqkPGRkbG5k3598vOUJY,184093,4
2000 miles,Pretenders,spotify:track:6yAFbVqLLB4CHLMr73Nq2n,0.522,0.784,7,-6.368,1,0.03,0.0236,0.0299,0.107,0.546,99.316,audio_features,6yAFbVqLLB4CHLMr73Nq2n,https://api.spotify.com/v1/tracks/6yAFbVqLLB4CHLMr73Nq2n,https://api.spotify.com/v1/audio-analysis/6yAFbVqLLB4CHLMr73Nq2n,219347,3
hymn to her,Pretenders,spotify:track:0M2u5u4xETiX0Muxuy4nkl,0.535,0.423,1,-14.82,1,0.0369,0.194,0.0,0.116,0.271,95.404,audio_features,0M2u5u4xETiX0Muxuy4nkl,https://api.spotify.com/v1/tracks/0M2u5u4xETiX0Muxuy4nkl,https://api.spotify.com/v1/audio-analysis/0M2u5u4xETiX0Muxuy4nkl,269907,4
back on the chain gang,Pretenders,spotify:track:4eDudjc2i0obi3f2b00qVj,0.599,0.761,2,-11.203,1,0.0331,0.0744,0.0494,0.183,0.846,153.266,audio_features,4eDudjc2i0obi3f2b00qVj,https://api.spotify.com/v1/tracks/4eDudjc2i0obi3f2b00qVj,https://api.spotify.com/v1/audio-analysis/4eDudjc2i0obi3f2b00qVj,232360,4
don't get me wrong,Pretenders,spotify:track:4I3nztDQ3cPajQtzg59tWx,0.465,0.814,0,-11.043,1,0.0351,0.238,0.00379,0.098,0.855,203.824,audio_features,4I3nztDQ3cPajQtzg59tWx,https://api.spotify.com/v1/tracks/4I3nztDQ3cPajQtzg59tWx,https://api.spotify.com/v1/audio-analysis/4I3nztDQ3cPajQtzg59tWx,226067,4
welcome to the pleasuredome,Frankie Goes To Hollywood,spotify:track:6PF0WYSCH6OhGKHRHOQSxG,0.665,0.462,11,-18.178,0,0.0391,0.128,0.0157,0.649,0.518,113.205,audio_features,6PF0WYSCH6OhGKHRHOQSxG,https://api.spotify.com/v1/tracks/6PF0WYSCH6OhGKHRHOQSxG,https://api.spotify.com/v1/audio-analysis/6PF0WYSCH6OhGKHRHOQSxG,820907,4
rage hard,Frankie Goes To Hollywood,spotify:track:2UWcucglizxZ7nW0nBYDkI,0.598,0.823,2,-11.251,1,0.0331,0.225,0.0142,0.0808,0.401,109.065,audio_features,2UWcucglizxZ7nW0nBYDkI,https://api.spotify.com/v1/tracks/2UWcucglizxZ7nW0nBYDkI,https://api.spotify.com/v1/audio-analysis/2UWcucglizxZ7nW0nBYDkI,306173,4
war,Frankie Goes To Hollywood,spotify:track:0ioQ2CxxshLXdgwAFkdBgh,0.633,0.707,7,-10.971,0,0.0946,0.297,1.91e-05,0.113,0.372,110.288,audio_features,0ioQ2CxxshLXdgwAFkdBgh,https://api.spotify.com/v1/tracks/0ioQ2CxxshLXdgwAFkdBgh,https://api.spotify.com/v1/audio-analysis/0ioQ2CxxshLXdgwAFkdBgh,255933,4
fire and rain,James Taylor,spotify:track:3LcYYV9ozePfgYYmXv0P3r,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,audio_features,3LcYYV9ozePfgYYmXv0P3r,https://api.spotify.com/v1/tracks/3LcYYV9ozePfgYYmXv0P3r,https://api.spotify.com/v1/audio-analysis/3LcYYV9ozePfgYYmXv0P3r,200579,4
corazón,Carole King,spotify:track:4obZXgLxQsdAAz14D9N5V8,0.743,0.571,2,-10.981,1,0.0384,0.0328,0.249,0.0639,0.906,127.475,audio_features,4obZXgLxQsdAAz14D9N5V8,https://api.spotify.com/v1/tracks/4obZXgLxQsdAAz14D9N5V8,https://api.spotify.com/v1/audio-analysis/4obZXgLxQsdAAz14D9N5V8,236267,4
what becomes of the brokenhearted,Jimmy Ruffin,spotify:track:7Bvap2GAW2DAyZ7EVUJpMO,0.715,0.423,7,-12.663,0,0.0306,0.62,0.0,0.568,0.596,98.623,audio_features,7Bvap2GAW2DAyZ7EVUJpMO,https://api.spotify.com/v1/tracks/7Bvap2GAW2DAyZ7EVUJpMO,https://api.spotify.com/v1/audio-analysis/7Bvap2GAW2DAyZ7EVUJpMO,175693,4
"supernatural thing, pt. 1",Ben E. King,spotify:track:62dhSmROhppvuWyeCeC730,0.724,0.579,10,-10.933,0,0.0575,0.201,0.00856,0.0724,0.833,94.92,audio_features,62dhSmROhppvuWyeCeC730,https://api.spotify.com/v1/tracks/62dhSmROhppvuWyeCeC730,https://api.spotify.com/v1/audio-analysis/62dhSmROhppvuWyeCeC730,251560,4
spanish harlem,Ben E. King,spotify:track:3UCmuRdeTriWgOZMEJsfqZ,0.608,0.594,2,-11.86,1,0.0435,0.32,4.75e-05,0.129,0.789,125.166,audio_features,3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/tracks/3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/audio-analysis/3UCmuRdeTriWgOZMEJsfqZ,174293,4
sisters are doin' it for themselves - remastered,Eurythmics,spotify:track:5lJfJhwWUSaIlMPsHN06tk,0.656,0.908,0,-5.786,0,0.0417,0.0215,0.0,0.18,0.961,136.22,audio_features,5lJfJhwWUSaIlMPsHN06tk,https://api.spotify.com/v1/tracks/5lJfJhwWUSaIlMPsHN06tk,https://api.spotify.com/v1/audio-analysis/5lJfJhwWUSaIlMPsHN06tk,294160,4
sexcrime (nineteen eighty-four),Eurythmics,spotify:track:7ErspOS9Wv3z8oEwdICjTl,0.66,0.814,11,-8.956,0,0.0455,0.024,1.75e-06,0.0872,0.569,119.13,audio_features,7ErspOS9Wv3z8oEwdICjTl,https://api.spotify.com/v1/tracks/7ErspOS9Wv3z8oEwdICjTl,https://api.spotify.com/v1/audio-analysis/7ErspOS9Wv3z8oEwdICjTl,239000,4
right by your side - remastered version,Eurythmics,spotify:track:252fosbGeg1SBgCxVQm5JP,0.576,0.774,6,-8.003,1,0.044,0.0378,9.87e-06,0.253,0.896,168.765,audio_features,252fosbGeg1SBgCxVQm5JP,https://api.spotify.com/v1/tracks/252fosbGeg1SBgCxVQm5JP,https://api.spotify.com/v1/audio-analysis/252fosbGeg1SBgCxVQm5JP,228947,4
would i lie to you? - remastered version,Eurythmics,spotify:track:75Fa9bUbr1wVdSgk8ggkUA,0.612,0.901,2,-4.578,1,0.0343,0.0346,7.58e-05,0.599,0.789,131.958,audio_features,75Fa9bUbr1wVdSgk8ggkUA,https://api.spotify.com/v1/tracks/75Fa9bUbr1wVdSgk8ggkUA,https://api.spotify.com/v1/audio-analysis/75Fa9bUbr1wVdSgk8ggkUA,265840,4
fight for ourselves,Spandau Ballet,spotify:track:11kSEYlWEiZk1Q0xLArbFG,0.648,0.859,5,-6.116,0,0.0384,0.362,1.81e-05,0.303,0.967,134.263,audio_features,11kSEYlWEiZk1Q0xLArbFG,https://api.spotify.com/v1/tracks/11kSEYlWEiZk1Q0xLArbFG,https://api.spotify.com/v1/audio-analysis/11kSEYlWEiZk1Q0xLArbFG,264560,4
say a little prayer,Bomb The Bass,spotify:track:4T8qysr5fQas772VDA59nb,0.685,0.501,8,-9.819,1,0.0673,0.33,8.12e-05,0.376,0.778,89.655,audio_features,4T8qysr5fQas772VDA59nb,https://api.spotify.com/v1/tracks/4T8qysr5fQas772VDA59nb,https://api.spotify.com/v1/audio-analysis/4T8qysr5fQas772VDA59nb,327173,4
you and me,Lifehouse,spotify:track:4T2SmVJPtDdugk5j5xV1d5,0.458,0.428,7,-7.835,1,0.0268,0.115,0.0,0.161,0.363,139.9,audio_features,4T2SmVJPtDdugk5j5xV1d5,https://api.spotify.com/v1/tracks/4T2SmVJPtDdugk5j5xV1d5,https://api.spotify.com/v1/audio-analysis/4T2SmVJPtDdugk5j5xV1d5,195493,3
i don't care anymore,Phil Collins,spotify:track:4QvuyuN2d5sHBOl2rnatCx,0.704,0.352,11,-11.909,1,0.0394,0.227,0.003,0.0797,0.535,140.11,audio_features,4QvuyuN2d5sHBOl2rnatCx,https://api.spotify.com/v1/tracks/4QvuyuN2d5sHBOl2rnatCx,https://api.spotify.com/v1/audio-analysis/4QvuyuN2d5sHBOl2rnatCx,305413,4
hot pants (she got to use what she got to get what she wants) - pt.1 / single version,James Brown,spotify:track:6ckgae2Zhy3DDV3n2UEUCU,0.841,0.694,10,-6.79,0,0.125,0.311,0.0,0.0627,0.756,98.284,audio_features,6ckgae2Zhy3DDV3n2UEUCU,https://api.spotify.com/v1/tracks/6ckgae2Zhy3DDV3n2UEUCU,https://api.spotify.com/v1/audio-analysis/6ckgae2Zhy3DDV3n2UEUCU,187360,4
save tonight,Eagle-Eye Cherry,spotify:track:7v02Sn9vYRQ6pc1lqhnkWY,0.548,0.742,0,-6.536,1,0.0337,0.000154,3.97e-05,0.109,0.583,119.496,audio_features,7v02Sn9vYRQ6pc1lqhnkWY,https://api.spotify.com/v1/tracks/7v02Sn9vYRQ6pc1lqhnkWY,https://api.spotify.com/v1/audio-analysis/7v02Sn9vYRQ6pc1lqhnkWY,236040,4
"baby, baby",Amy Grant,spotify:track:3IDsegNBHC4pjGCOMTQYlU,0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,audio_features,3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/tracks/3IDsegNBHC4pjGCOMTQYlU,https://api.spotify.com/v1/audio-analysis/3IDsegNBHC4pjGCOMTQYlU,236973,4
right beside you,Sophie B. Hawkins,spotify:track:5Q4djRRS0wxG1LazHHGnaq,0.603,0.885,9,-6.986,0,0.0465,0.209,0.00296,0.0634,0.528,124.964,audio_features,5Q4djRRS0wxG1LazHHGnaq,https://api.spotify.com/v1/tracks/5Q4djRRS0wxG1LazHHGnaq,https://api.spotify.com/v1/audio-analysis/5Q4djRRS0wxG1LazHHGnaq,286667,4
we didn't start the fire,Billy Joel,spotify:track:38bDGWuyYdSdNfrFfbCiVS,0.711,0.967,7,-5.204,1,0.0474,0.0849,0.0,0.245,0.892,145.02,audio_features,38bDGWuyYdSdNfrFfbCiVS,https://api.spotify.com/v1/tracks/38bDGWuyYdSdNfrFfbCiVS,https://api.spotify.com/v1/audio-analysis/38bDGWuyYdSdNfrFfbCiVS,288400,4
the only way is up,Yazz,spotify:track:5nlwajOutaUfiSayarrZTy,0.634,0.893,11,-7.432,1,0.0403,0.0619,0.00142,0.161,0.667,124.621,audio_features,5nlwajOutaUfiSayarrZTy,https://api.spotify.com/v1/tracks/5nlwajOutaUfiSayarrZTy,https://api.spotify.com/v1/audio-analysis/5nlwajOutaUfiSayarrZTy,268373,4
a world of our own,The Seekers,spotify:track:1DVTwlo4nWm41i91rN4xqh,0.599,0.511,10,-10.072,1,0.0294,0.482,2.03e-05,0.306,0.779,88.229,audio_features,1DVTwlo4nWm41i91rN4xqh,https://api.spotify.com/v1/tracks/1DVTwlo4nWm41i91rN4xqh,https://api.spotify.com/v1/audio-analysis/1DVTwlo4nWm41i91rN4xqh,163200,4
vehicle,The Ides Of March,spotify:track:6hnyQ0YpiO35rutiLLHLmr,0.474,0.734,10,-8.813,0,0.0426,0.0871,0.00356,0.26,0.926,101.751,audio_features,6hnyQ0YpiO35rutiLLHLmr,https://api.spotify.com/v1/tracks/6hnyQ0YpiO35rutiLLHLmr,https://api.spotify.com/v1/audio-analysis/6hnyQ0YpiO35rutiLLHLmr,178067,4
shake you down,Gregory Abbott,spotify:track:7wQ9alB79WZb0F5gFLbxSh,0.787,0.474,11,-10.384,0,0.0265,0.523,0.0,0.235,0.826,94.995,audio_features,7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/tracks/7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/audio-analysis/7wQ9alB79WZb0F5gFLbxSh,245413,4
fox on the run - single version,Sweet,spotify:track:2fpKkOzGcJ1tnBDnu8kJmp,0.474,0.809,4,-4.974,1,0.0386,0.00541,0.0,0.0602,0.702,127.599,audio_features,2fpKkOzGcJ1tnBDnu8kJmp,https://api.spotify.com/v1/tracks/2fpKkOzGcJ1tnBDnu8kJmp,https://api.spotify.com/v1/audio-analysis/2fpKkOzGcJ1tnBDnu8kJmp,202960,4
you don´t have to say you love me,Guys 'n' Dolls,spotify:track:7rI89hCAOBaCFnkFHecKj1,0.243,0.513,7,-9.842,1,0.031,0.165,0.0,0.649,0.475,81.21,audio_features,7rI89hCAOBaCFnkFHecKj1,https://api.spotify.com/v1/tracks/7rI89hCAOBaCFnkFHecKj1,https://api.spotify.com/v1/audio-analysis/7rI89hCAOBaCFnkFHecKj1,170667,4
they´re playing our song,Guys 'n' Dolls,spotify:track:6Tbu53YNCStC4b8ADnsTAC,0.548,0.556,11,-11.621,1,0.034,0.314,0.0,0.123,0.602,120.532,audio_features,6Tbu53YNCStC4b8ADnsTAC,https://api.spotify.com/v1/tracks/6Tbu53YNCStC4b8ADnsTAC,https://api.spotify.com/v1/audio-analysis/6Tbu53YNCStC4b8ADnsTAC,149915,4
broken dreams,Guys 'N Dolls,spotify:track:2dhLjR3J7IVJOdSJ7QNv6a,0.325,0.434,2,-13.773,1,0.042,0.701,0.0,0.0889,0.469,184.139,audio_features,2dhLjR3J7IVJOdSJ7QNv6a,https://api.spotify.com/v1/tracks/2dhLjR3J7IVJOdSJ7QNv6a,https://api.spotify.com/v1/audio-analysis/2dhLjR3J7IVJOdSJ7QNv6a,251627,4
goin' to the bank,Commodores,spotify:track:54FfURHYc3kATCbteQup0K,0.779,0.666,2,-12.832,1,0.0368,0.076,2.35e-06,0.0618,0.678,116.373,audio_features,54FfURHYc3kATCbteQup0K,https://api.spotify.com/v1/tracks/54FfURHYc3kATCbteQup0K,https://api.spotify.com/v1/audio-analysis/54FfURHYc3kATCbteQup0K,258667,4
stuck on you,Lionel Richie,spotify:track:591zrNmKChYRN2ZszRKF9t,0.498,0.298,5,-17.594,1,0.034,0.42,3.26e-05,0.0917,0.206,132.264,audio_features,591zrNmKChYRN2ZszRKF9t,https://api.spotify.com/v1/tracks/591zrNmKChYRN2ZszRKF9t,https://api.spotify.com/v1/audio-analysis/591zrNmKChYRN2ZszRKF9t,190093,4
truly,Lionel Richie,spotify:track:22zJlcyHqMRPohS0Pj47TM,0.354,0.281,1,-11.798,1,0.0358,0.478,1.19e-06,0.0852,0.197,68.168,audio_features,22zJlcyHqMRPohS0Pj47TM,https://api.spotify.com/v1/tracks/22zJlcyHqMRPohS0Pj47TM,https://api.spotify.com/v1/audio-analysis/22zJlcyHqMRPohS0Pj47TM,200653,4
face in the crowd,Lionel Richie,spotify:track:6E6FPVsvWqLnsYrbAzLcbS,0.552,0.711,8,-6.727,1,0.034,0.0348,0.0,0.132,0.194,95.063,audio_features,6E6FPVsvWqLnsYrbAzLcbS,https://api.spotify.com/v1/tracks/6E6FPVsvWqLnsYrbAzLcbS,https://api.spotify.com/v1/audio-analysis/6E6FPVsvWqLnsYrbAzLcbS,261667,4
angel,Lionel Richie,spotify:track:2IrXcmNkpFULHQc3vLLHfX,0.735,0.908,9,-6.719,1,0.0376,0.00679,0.0,0.0507,0.58,127.997,audio_features,2IrXcmNkpFULHQc3vLLHfX,https://api.spotify.com/v1/tracks/2IrXcmNkpFULHQc3vLLHfX,https://api.spotify.com/v1/audio-analysis/2IrXcmNkpFULHQc3vLLHfX,257093,4
love oh love,Lionel Richie,spotify:track:60MfRTXDXKJKtQdH1r3ous,0.288,0.335,7,-10.64,1,0.0276,0.157,1.73e-06,0.219,0.141,73.584,audio_features,60MfRTXDXKJKtQdH1r3ous,https://api.spotify.com/v1/tracks/60MfRTXDXKJKtQdH1r3ous,https://api.spotify.com/v1/audio-analysis/60MfRTXDXKJKtQdH1r3ous,347200,4
you are,Lionel Richie,spotify:track:2SQkCUj5rYrFCRKnaTbYYr,0.777,0.456,1,-12.736,1,0.033,0.196,3.23e-05,0.0473,0.727,111.981,audio_features,2SQkCUj5rYrFCRKnaTbYYr,https://api.spotify.com/v1/tracks/2SQkCUj5rYrFCRKnaTbYYr,https://api.spotify.com/v1/audio-analysis/2SQkCUj5rYrFCRKnaTbYYr,300880,4
qualified,Lois Lane,spotify:track:3bAH6anAYQiX86KtUvxB9d,0.793,0.543,11,-13.354,0,0.0602,0.00104,0.0809,0.0315,0.689,108.962,audio_features,3bAH6anAYQiX86KtUvxB9d,https://api.spotify.com/v1/tracks/3bAH6anAYQiX86KtUvxB9d,https://api.spotify.com/v1/audio-analysis/3bAH6anAYQiX86KtUvxB9d,280560,4
i wanna be,Lois Lane,spotify:track:5Bp1xQqDYcpYTXf8seDIiC,0.62,0.564,5,-13.028,1,0.0397,0.293,0.0,0.144,0.781,93.955,audio_features,5Bp1xQqDYcpYTXf8seDIiC,https://api.spotify.com/v1/tracks/5Bp1xQqDYcpYTXf8seDIiC,https://api.spotify.com/v1/audio-analysis/5Bp1xQqDYcpYTXf8seDIiC,258333,4
"girl, you'll be a woman soon",Neil Diamond,spotify:track:1hlLYn2kBgfFShulSGxqCm,0.528,0.661,5,-6.7,1,0.0258,0.555,0.0143,0.438,0.673,109.751,audio_features,1hlLYn2kBgfFShulSGxqCm,https://api.spotify.com/v1/tracks/1hlLYn2kBgfFShulSGxqCm,https://api.spotify.com/v1/audio-analysis/1hlLYn2kBgfFShulSGxqCm,179333,4
sweet caroline - single version,Neil Diamond,spotify:track:7waQASGjvaRBw6jyX3gVZ0,0.549,0.255,11,-8.823,1,0.0287,0.443,2.17e-05,0.454,0.638,127.368,audio_features,7waQASGjvaRBw6jyX3gVZ0,https://api.spotify.com/v1/tracks/7waQASGjvaRBw6jyX3gVZ0,https://api.spotify.com/v1/audio-analysis/7waQASGjvaRBw6jyX3gVZ0,200240,4
beautiful noise,Neil Diamond,spotify:track:3h6WxEtgGlfbIu1WsSiXkA,0.499,0.617,7,-6.06,1,0.0283,0.294,0.000495,0.124,0.684,126.998,audio_features,3h6WxEtgGlfbIu1WsSiXkA,https://api.spotify.com/v1/tracks/3h6WxEtgGlfbIu1WsSiXkA,https://api.spotify.com/v1/audio-analysis/3h6WxEtgGlfbIu1WsSiXkA,191013,4
i am...i said,Neil Diamond,spotify:track:67nKQBktGIafE3DBW3Cbe4,0.249,0.553,10,-7.288,1,0.0269,0.104,6.87e-06,0.0995,0.504,90.399,audio_features,67nKQBktGIafE3DBW3Cbe4,https://api.spotify.com/v1/tracks/67nKQBktGIafE3DBW3Cbe4,https://api.spotify.com/v1/audio-analysis/67nKQBktGIafE3DBW3Cbe4,214947,4
you don't bring me flowers (with neil diamond),Barbra Streisand,spotify:track:6hacGohCl4dvzLcnbKP0Ma,0.192,0.212,0,-13.018,1,0.0356,0.889,6.48e-05,0.162,0.212,86.984,audio_features,6hacGohCl4dvzLcnbKP0Ma,https://api.spotify.com/v1/tracks/6hacGohCl4dvzLcnbKP0Ma,https://api.spotify.com/v1/audio-analysis/6hacGohCl4dvzLcnbKP0Ma,204200,3
if you know what i mean,Neil Diamond,spotify:track:2FIlw97EwHm7TFxsdUYIWC,0.35,0.52,2,-6.119,1,0.027,0.786,0.00029,0.148,0.425,75.642,audio_features,2FIlw97EwHm7TFxsdUYIWC,https://api.spotify.com/v1/tracks/2FIlw97EwHm7TFxsdUYIWC,https://api.spotify.com/v1/audio-analysis/2FIlw97EwHm7TFxsdUYIWC,223200,4
september morn,Neil Diamond,spotify:track:3oxbWR37gSFRiZ8BRyr1gH,0.392,0.398,10,-9.945,1,0.032,0.669,5.47e-06,0.16,0.235,128.221,audio_features,3oxbWR37gSFRiZ8BRyr1gH,https://api.spotify.com/v1/tracks/3oxbWR37gSFRiZ8BRyr1gH,https://api.spotify.com/v1/audio-analysis/3oxbWR37gSFRiZ8BRyr1gH,233173,4
pretty amazing grace,Neil Diamond,spotify:track:3BSNaCqV1Lzzx9OCq90OAD,0.476,0.273,11,-10.69,0,0.0326,0.828,0.0,0.09,0.593,142.581,audio_features,3BSNaCqV1Lzzx9OCq90OAD,https://api.spotify.com/v1/tracks/3BSNaCqV1Lzzx9OCq90OAD,https://api.spotify.com/v1/audio-analysis/3BSNaCqV1Lzzx9OCq90OAD,233800,4
sir duke,Stevie Wonder,spotify:track:4jY60iae84DbB5PPjSwNRZ,0.603,0.594,6,-7.703,1,0.0854,0.108,0.0,0.0941,0.96,106.559,audio_features,4jY60iae84DbB5PPjSwNRZ,https://api.spotify.com/v1/tracks/4jY60iae84DbB5PPjSwNRZ,https://api.spotify.com/v1/audio-analysis/4jY60iae84DbB5PPjSwNRZ,233267,4
i wish - single edit,Stevie Wonder,spotify:track:6Fk2d1IMWZ5yOqUOvLfKdg,0.846,0.711,10,-9.235,0,0.061,0.135,0.000246,0.0574,0.946,105.786,audio_features,6Fk2d1IMWZ5yOqUOvLfKdg,https://api.spotify.com/v1/tracks/6Fk2d1IMWZ5yOqUOvLfKdg,https://api.spotify.com/v1/audio-analysis/6Fk2d1IMWZ5yOqUOvLfKdg,271640,4
master blaster (jammin'),Stevie Wonder,spotify:track:3I39fgf4tvoIh6qcnQrJBQ,0.838,0.563,10,-9.176,0,0.0509,0.0559,2.99e-05,0.245,0.972,130.905,audio_features,3I39fgf4tvoIh6qcnQrJBQ,https://api.spotify.com/v1/tracks/3I39fgf4tvoIh6qcnQrJBQ,https://api.spotify.com/v1/audio-analysis/3I39fgf4tvoIh6qcnQrJBQ,290973,4
"yester-me, yester-you, yesterday",Stevie Wonder,spotify:track:604BOp6UdEBbDzFEiA8a7k,0.568,0.46,6,-7.132,1,0.0247,0.0114,0.0,0.0627,0.571,100.758,audio_features,604BOp6UdEBbDzFEiA8a7k,https://api.spotify.com/v1/tracks/604BOp6UdEBbDzFEiA8a7k,https://api.spotify.com/v1/audio-analysis/604BOp6UdEBbDzFEiA8a7k,184307,4
happy birthday,Stevie Wonder,spotify:track:3cJSJTrEKNfm1TmoswErkW,0.782,0.655,1,-12.464,1,0.0435,0.005,1.2e-05,0.0493,0.957,116.208,audio_features,3cJSJTrEKNfm1TmoswErkW,https://api.spotify.com/v1/tracks/3cJSJTrEKNfm1TmoswErkW,https://api.spotify.com/v1/audio-analysis/3cJSJTrEKNfm1TmoswErkW,355387,4
"how come, how long (feat. stevie wonder)",Babyface,spotify:track:6kTakcO9wwXh8tEqmJSV8h,0.636,0.555,4,-8.121,0,0.0264,0.0141,3e-06,0.0966,0.289,80.912,audio_features,6kTakcO9wwXh8tEqmJSV8h,https://api.spotify.com/v1/tracks/6kTakcO9wwXh8tEqmJSV8h,https://api.spotify.com/v1/audio-analysis/6kTakcO9wwXh8tEqmJSV8h,315093,4
the payback,James Brown,spotify:track:5OcyX5eg7VrJuI833qOCUc,0.868,0.644,6,-10.987,1,0.194,0.159,0.00018,0.901,0.785,97.933,audio_features,5OcyX5eg7VrJuI833qOCUc,https://api.spotify.com/v1/tracks/5OcyX5eg7VrJuI833qOCUc,https://api.spotify.com/v1/audio-analysis/5OcyX5eg7VrJuI833qOCUc,459893,4
woman - pt. 1,James Brown,spotify:track:6Ww3ZVj0ycIldMmnHSEAWL,0.403,0.517,0,-8.698,0,0.0491,0.181,0.0,0.129,0.516,153.234,audio_features,6Ww3ZVj0ycIldMmnHSEAWL,https://api.spotify.com/v1/tracks/6Ww3ZVj0ycIldMmnHSEAWL,https://api.spotify.com/v1/audio-analysis/6Ww3ZVj0ycIldMmnHSEAWL,335434,3
gravity,James Brown,spotify:track:36AfSFGOfSXEVVzz8DVLsx,0.788,0.683,7,-11.684,1,0.0439,0.0374,0.00354,0.0703,0.827,113.569,audio_features,36AfSFGOfSXEVVzz8DVLsx,https://api.spotify.com/v1/tracks/36AfSFGOfSXEVVzz8DVLsx,https://api.spotify.com/v1/audio-analysis/36AfSFGOfSXEVVzz8DVLsx,358427,4
long as i can see the light,Creedence Clearwater Revival,spotify:track:1umfdz3YBTHrwGlG8mAEp9,0.714,0.409,11,-7.249,1,0.0381,0.333,0.000211,0.094,0.637,127.293,audio_features,1umfdz3YBTHrwGlG8mAEp9,https://api.spotify.com/v1/tracks/1umfdz3YBTHrwGlG8mAEp9,https://api.spotify.com/v1/audio-analysis/1umfdz3YBTHrwGlG8mAEp9,212400,4
susie q - pt. 2,Creedence Clearwater Revival,spotify:track:2sm7wdi1oNxdzGSVcgcl7c,0.634,0.649,9,-10.489,0,0.0431,0.0137,0.000876,0.128,0.902,128.235,audio_features,2sm7wdi1oNxdzGSVcgcl7c,https://api.spotify.com/v1/tracks/2sm7wdi1oNxdzGSVcgcl7c,https://api.spotify.com/v1/audio-analysis/2sm7wdi1oNxdzGSVcgcl7c,274773,4
travelin' band,Creedence Clearwater Revival,spotify:track:71fnHBYgbIOkLCuGZTLOpe,0.532,0.956,6,-4.226,1,0.0653,0.044,0.0135,0.102,0.891,165.745,audio_features,71fnHBYgbIOkLCuGZTLOpe,https://api.spotify.com/v1/tracks/71fnHBYgbIOkLCuGZTLOpe,https://api.spotify.com/v1/audio-analysis/71fnHBYgbIOkLCuGZTLOpe,127867,4
stuff like that,Quincy Jones,spotify:track:1IAZHy5xIrGjetB188GWnr,0.798,0.872,11,-5.859,0,0.0378,0.367,0.000795,0.0787,0.921,120.761,audio_features,1IAZHy5xIrGjetB188GWnr,https://api.spotify.com/v1/tracks/1IAZHy5xIrGjetB188GWnr,https://api.spotify.com/v1/audio-analysis/1IAZHy5xIrGjetB188GWnr,381387,4
"tomorrow (a better you, better me)",Quincy Jones,spotify:track:4jYuAdVCOMkEQJWV2qvlj6,0.336,0.636,5,-6.185,1,0.0378,0.671,0.00379,0.105,0.387,81.986,audio_features,4jYuAdVCOMkEQJWV2qvlj6,https://api.spotify.com/v1/tracks/4jYuAdVCOMkEQJWV2qvlj6,https://api.spotify.com/v1/audio-analysis/4jYuAdVCOMkEQJWV2qvlj6,286867,4
release,Patti LaBelle,spotify:track:5gwOPVw497iNIclQbIZabJ,0.766,0.785,10,-8.178,1,0.0636,0.264,0.0,0.0638,0.96,107.318,audio_features,5gwOPVw497iNIclQbIZabJ,https://api.spotify.com/v1/tracks/5gwOPVw497iNIclQbIZabJ,https://api.spotify.com/v1/audio-analysis/5gwOPVw497iNIclQbIZabJ,238573,4
